id,lexeme_id,cognate_class_id
51083,53789,5232
51084,53790,5215
51085,53791,2489
51086,53792,380
51087,53793,7551
51088,53794,1125
51089,53795,208
51090,53796,384
51091,53797,210
51092,53798,28
51093,53799,211
51094,53800,1126
51095,53801,6505
51096,53802,1127
51097,53803,6008
51098,53804,4921
51099,53805,700
51100,53806,1201
51101,53807,774
51102,53808,1131
51103,53809,39
51104,53810,7753
51105,53811,5031
51106,53812,1134
51107,53813,42
51108,53814,1252
51109,53815,44
51110,53816,403
51111,53766,1108
51112,53817,7769
51113,53818,2235
51114,53819,405
51115,53820,5213
51116,53821,7567
51117,53822,7755
51118,53823,1138
51119,53824,6332
51120,53825,5112
51121,53826,8240
51122,53827,1141
51123,53633,7770
51124,53828,7770
51125,53829,1142
51126,53830,4958
51127,53831,6458
51128,53832,1143
51129,53833,2689
51130,53834,5275
51131,53835,1144
51132,53836,2458
51133,53837,6178
51134,53838,5211
51135,53839,242
51136,53840,1145
51137,53841,62
51138,53842,1146
51139,53843,7756
51140,53844,2786
51141,53845,249
51142,53846,7757
51143,53847,1149
51144,53848,1150
51145,53849,1151
51146,53850,1231
51147,53851,254
51148,53852,72
51149,53853,257
51150,53854,8265
51151,53855,76
51152,53856,437
51153,53857,2232
51154,53858,79
51155,53859,8251
51156,53860,2268
51157,53861,82
51158,53862,5145
51159,53863,1157
51160,53864,1203
51161,53865,86
51162,53866,619
51163,53867,267
51164,53868,89
51165,53869,1158
51166,53870,91
51167,53871,2369
51168,53872,1161
51169,53873,7771
51170,53874,7759
51171,53875,1206
51172,53876,1163
51173,53877,1238
51174,53878,6197
51175,53879,1165
51176,53880,5199
51177,53881,283
51178,53882,1168
51179,53883,9653
51180,53884,1169
51181,53885,7760
51182,53886,287
51183,53887,929
51184,53888,289
51185,53889,815
51186,53890,5058
51187,53891,468
51188,53892,4987
51189,53893,1170
51190,53894,294
51191,53895,1171
51192,53896,1172
51193,53897,7523
51194,53898,1173
51195,53899,4964
51196,53900,7762
51197,53901,303
51198,53902,305
51199,53904,1177
51200,53905,7763
51201,53906,1179
51202,53907,1180
51203,53908,314
51204,53909,5212
51205,53910,9032
51206,53911,1181
51207,53912,1182
51208,53913,5158
51209,53914,319
51210,53915,1183
51211,53916,5218
51212,53917,321
51213,53918,7766
51214,53919,323
51215,53920,146
51216,53921,1943
51217,53922,1215
51218,53923,1185
51219,53924,327
51220,53925,502
51221,53926,503
51222,53927,6901
51223,53928,153
51224,53929,1187
51225,53930,1216
51226,53931,1188
51227,53932,335
51228,53933,6637
51229,53934,1189
51230,53935,160
51231,53936,161
51232,53937,337
51233,53938,1190
51234,53940,1191
51235,53941,342
51236,53942,1192
51237,53943,169
51238,53944,671
51240,53946,1195
51241,53947,7535
51242,53948,5163
51243,53949,5822
51244,53950,145
51245,52329,7773
51246,53554,2268
51247,52361,7774
51248,14968,7775
51251,14971,7586
51252,14995,598
51253,53560,7409
51254,53552,2338
51256,15037,7778
51258,52335,5225
51259,53559,7780
51260,53561,7781
51261,52367,7782
51262,15086,2342
51263,15079,7783
51264,15073,7784
51265,15056,814
51266,15107,7785
51267,53551,2456
51268,54233,6094
51269,54236,6790
51270,54237,5036
51271,54239,5097
51272,54241,5037
51273,54246,3946
51274,54247,6111
51275,54248,1588
51276,54254,5026
51277,54257,5058
51278,54260,5109
51279,54263,5015
51280,54264,6332
51281,54251,7578
51282,54252,4524
51283,54262,5048
51284,54256,731
51285,54244,5038
51286,54249,6061
51287,54250,8393
51288,54255,5225
51293,54266,8380
51294,54267,8380
51295,54238,8380
51296,54265,8380
51297,54268,5007
51298,54269,1146
51299,54270,1161
51300,54271,5139
51301,54272,2786
51302,54273,2779
51303,54274,2212
51304,54275,700
51305,54276,2588
51306,52104,5097
51307,52125,2268
51310,54277,1184
51311,54278,3037
51312,54279,2232
51313,14981,42
51314,14981,1604
51316,3236,1153
51320,52794,7789
51321,52793,7789
51322,11084,7789
51323,3236,7789
51324,52099,5007
51325,17702,6717
51326,52115,5021
51327,52119,2457
51328,17790,7375
51329,52354,161
51330,52126,7410
51333,52108,7791
51335,15029,7792
51336,52124,7793
51337,54281,3080
51338,52120,5856
51339,17731,7795
51340,34846,5822
51342,8254,5822
51343,24299,5822
51344,11386,5822
51346,26664,5822
51347,9236,5822
51348,45140,5822
51351,54282,309
51354,54240,7322
51355,54283,6062
51357,54261,5227
51358,54245,6655
51359,54253,7799
51360,37151,8319
51362,35796,8319
51364,35797,8319
51365,52080,8319
51366,37440,8319
51370,42443,7327
51371,42456,771
51372,42471,1709
51373,42571,157
51374,42574,160
51375,42612,161
51376,42575,665
51377,42577,7520
51378,42579,342
51379,42580,5785
51380,42439,14
51381,42467,2277
51382,42635,5223
51384,5594,71
51385,6384,2783
51386,15807,76
51388,53963,6062
51389,43420,2493
51391,53970,6758
51394,43593,2235
51395,53979,6111
51398,53983,6458
51400,53990,7382
51401,53996,4143
51402,54004,5085
51403,54013,649
51404,54016,7780
51405,54022,321
51407,54030,2422
51408,42494,68
51409,42499,5620
51410,42588,12
51411,42617,2268
51412,42451,384
51413,42542,7523
51414,54520,5058
51415,13365,7802
51418,54284,7806
51419,48177,968
51420,48178,969
51421,48326,2137
51422,21888,6104
51423,42474,5576
51424,42501,7522
51425,42569,333
51426,42594,2783
51427,42498,72
51428,42502,2322
51429,42595,3283
51430,42534,2013
51431,42541,7375
51432,42549,131
51433,42625,312
51434,42601,7466
51435,42570,3079
51439,42576,5779
51440,54747,338
51441,42555,318
51442,42555,5069
51443,42556,3018
51444,42559,323
51445,42470,1857
51446,42475,1996
51447,42519,95
51448,42523,1735
51449,42640,5225
51450,42532,111
51451,42597,3547
51454,42476,7233
51455,54749,7233
51458,54753,7233
51459,54752,7233
51464,52076,5038
51465,50694,8299
51467,45567,5467
51469,43904,7813
51470,30320,7813
51471,43678,7813
51472,44356,7813
51473,44130,7813
51478,44056,7817
51479,43983,7818
51480,44001,7819
51481,30390,7819
51483,43775,7819
51485,44679,7819
51486,44453,7819
51488,43757,7818
51491,43830,7817
51492,44508,7817
51493,44282,7817
51495,43857,7822
51496,43452,53
51498,43399,7823
51499,43562,7824
51500,43424,7825
51501,43448,7826
51502,53988,7827
51503,43496,7828
51504,43513,7829
51505,43578,7830
51506,54023,7831
51507,43549,7832
51508,43552,7833
51511,43432,7835
51512,53978,7836
51513,53980,5351
51514,43469,7837
51516,54014,7839
51517,54015,314
51518,43539,8425
51520,43531,7841
51522,54027,3840
51523,53962,7843
51528,43954,7844
51531,30355,7844
51532,43728,7844
51533,43502,7844
51534,54959,5007
51535,54960,1105
51536,54961,1196
51537,54962,4895
51538,54963,7796
51539,54964,7847
51540,54965,1219
51541,54966,1109
51542,54967,2028
51543,54968,6086
51544,54969,1111
51545,54970,1112
51546,54971,4948
51547,54972,1114
51548,54973,1115
51549,54974,2243
51550,54975,5130
51551,54976,2212
51552,54978,5202
51553,54979,1117
51554,54981,7318
51555,54980,1118
51556,54982,1199
51557,54983,5200
51558,54984,1121
51559,54985,375
51560,54986,18
51561,54987,7700
51562,54977,1116
51563,54988,7848
51564,54989,5125
51565,54990,1123
51566,54991,380
51567,54992,7551
51568,54993,1125
51569,54994,208
51570,54995,384
51571,54996,210
51572,54997,28
51573,54998,211
51574,54999,1126
51575,55000,6505
51576,55001,1127
51577,55002,391
51578,55003,699
51579,55004,700
51580,55005,774
51581,55006,1131
51582,55007,39
51583,55008,1133
51584,55009,5031
51585,55010,1134
51586,55011,42
51587,55012,1252
51588,55014,44
51589,55015,403
51590,55013,3137
51591,55017,2235
51592,55018,405
51593,55019,7567
51594,55020,1137
51595,55021,1138
51596,55016,5137
51597,55022,6332
51598,55023,5112
51599,55024,1139
51600,55025,1202
51601,55026,1141
51602,55027,5139
51603,55028,1142
51604,55031,6458
51605,55032,1143
51606,55033,2689
51607,55029,4958
51608,55030,8278
51609,55034,5275
51610,55035,1144
51611,55036,2458
51612,55037,6178
51613,55039,242
51614,55040,1145
51615,55041,62
51616,55042,1146
51617,55043,1147
51618,55044,2786
51619,55045,2307
51620,55046,1148
51621,55047,1149
51622,55048,1150
51623,55049,1151
51624,55050,1231
51625,55051,254
51626,55052,72
51627,55053,1232
51628,55054,257
51629,55055,8265
51630,55056,76
51631,55057,437
51632,55038,5196
51633,55059,79
51634,55060,80
51635,55061,8251
51636,55062,2268
51637,55063,82
51638,55064,263
51639,55065,5145
51640,55066,1157
51641,55067,8396
51642,55068,86
51643,55069,266
51644,55070,267
51645,55071,89
51646,55072,1158
51647,55073,91
51648,55074,2369
51649,55058,2232
51650,55075,7849
51651,55076,5274
51652,55077,7419
51653,55078,1206
51654,55079,6592
51655,55080,6595
51657,55081,631
51658,55082,1165
51659,55083,1166
51660,55084,2444
51661,55085,5199
51662,55086,283
51663,55087,1168
51664,55088,1169
51665,55089,4962
51666,55090,287
51667,55091,929
51668,55092,289
51669,55093,815
51670,55094,5058
51671,55095,468
51672,55096,8276
51673,55099,294
51674,55097,7850
51675,55098,1170
51676,55100,1171
51677,55101,1172
51678,55102,7523
51679,55103,1173
51680,55104,4849
51681,55105,123
51682,55106,301
51683,55107,4914
51684,55108,303
51685,55109,305
51686,55110,309
51687,55111,1177
51688,55112,1213
51689,55113,1179
51690,55114,1300
51691,55115,314
51692,55116,5157
51693,55118,1881
51694,55119,1181
51695,55120,2329
51696,55121,5158
51697,55122,318
51698,55123,319
51699,55124,3010
51700,55125,1183
51701,55126,5160
51702,55127,321
51703,55128,1184
51704,55129,323
51705,55130,146
51706,55131,325
51707,55132,1248
51708,55133,327
51709,55134,502
51710,55135,503
51711,55137,1186
51713,55117,4915
51714,55136,6902
51715,55138,153
51716,55139,1216
51717,55141,335
51718,55142,6637
51719,55143,1189
51720,55144,160
51721,55145,161
51722,55146,337
51723,55147,1190
51724,55148,7520
51725,55149,1191
51726,55150,342
51727,55151,169
51728,55152,671
51730,55154,1936
51731,55156,5163
51732,55157,5822
51733,55158,145
51734,55140,3082
51735,55155,7535
51736,54755,5007
51737,54756,1105
51738,54757,1196
51739,54759,7796
51740,54760,1198
51741,54761,1219
51742,54762,1109
51743,54763,2028
51744,54764,6086
51745,54765,1111
51746,54766,1112
51747,54767,4948
51748,54768,1114
51749,54769,1115
51750,54770,2243
51751,54771,5130
51752,54772,2212
51753,54758,5127
51754,54773,1116
51755,54774,7745
51756,54775,1117
51757,54776,1118
51758,54777,7318
51759,54778,1199
51760,54779,5200
51761,54780,1121
51762,54781,375
51763,54782,18
51764,54783,7700
51765,54786,5125
51766,54787,1123
51767,54788,380
51768,54789,7551
51769,54785,1932
51770,54784,7851
51771,54790,1125
51772,54791,208
51773,54792,384
51774,54793,210
51775,54794,28
51776,54795,211
51777,54796,1126
51778,54797,6505
51779,54798,1127
51780,54799,391
51781,54802,700
51782,54803,774
51783,54804,1131
51784,54800,1128
51785,54801,699
51786,54805,39
51787,54806,1133
51788,54807,5031
51789,54808,1134
51790,54809,42
51791,54810,1252
51792,54811,7661
51793,54813,44
51794,54814,403
51795,54816,2235
51796,54812,7852
51797,54815,5137
51798,54817,405
51799,54818,7567
51800,54819,1137
51801,54820,1138
51802,54821,6332
51803,54822,5112
51804,54823,1139
51805,54824,1202
51806,54825,1141
51807,54826,5139
51808,54827,1142
51809,54828,8278
51810,54829,6458
51811,54830,1143
51812,54831,2689
51813,54832,5275
51814,54833,1144
51815,54834,2458
51816,54835,7853
51817,54837,242
51818,54838,1145
51819,54839,62
51820,54840,1146
51821,54841,1147
51822,54842,2786
51823,54843,2307
51824,54845,1148
51825,54846,1149
51826,54847,1150
51827,54848,1151
51828,54849,1231
51829,54850,254
51830,54851,72
51831,54852,1232
51832,54853,257
51833,54854,8265
51834,54855,76
51835,54856,437
51836,54857,2336
51837,54858,79
51838,54859,80
51839,54860,8251
51840,54861,2268
51841,54862,82
51842,54863,263
51843,54864,5145
51844,54865,1157
51845,54866,8396
51846,54867,86
51847,54868,266
51848,54870,89
51849,54871,1158
51850,54872,91
51851,54873,2369
51852,54874,1161
51853,54875,5274
51854,54836,5196
51855,54844,249
51856,54878,1206
51857,54879,6592
51858,54880,6595
51859,54881,6197
51860,54882,1165
51861,54883,1166
51862,54884,2444
51863,54885,5199
51864,54886,283
51865,54887,1168
51866,54888,1169
51867,54889,5000
51868,54890,287
51869,54891,929
51870,54892,289
51871,54893,815
51872,54894,5058
51873,54895,468
51874,54896,8276
51875,54897,1170
51876,54898,294
51877,54899,1171
51878,54900,1172
51879,54901,7523
51880,54902,1173
51881,54877,4867
51882,54876,1237
51883,54903,7854
51884,54904,123
51885,54905,301
51886,54906,4914
51887,54907,303
51888,54908,305
51889,54909,309
51890,54910,1177
51891,54911,1213
51892,54912,1179
51893,54914,314
51894,54915,5157
51895,54917,1181
51896,54918,2329
51897,54919,5158
51898,54920,318
51899,54921,319
51900,54922,3010
51901,54923,1183
51902,54924,5160
51903,54925,321
51904,54926,1184
51905,54927,323
51906,54928,146
51907,54929,325
51908,54930,1248
51909,54931,327
51910,54932,502
51911,54933,503
51912,54913,1180
51913,54916,1881
51914,54935,1186
51915,54936,153
51916,54937,1187
51917,54938,1216
51918,54940,335
51919,54941,6637
51920,54942,1189
51921,54943,160
51922,54944,161
51923,54945,337
51924,54946,1190
51925,54947,7520
51926,54948,1191
51927,54949,342
51928,54950,169
51929,54951,671
51931,54953,1936
51932,54956,5163
51933,54957,5822
51934,54958,145
51935,54934,6902
51936,54939,3082
51937,54955,7535
51938,54954,7855
51939,54869,267
51940,55173,687
51941,55177,12
51942,55178,5036
51943,55182,579
51944,55183,14
51945,55207,700
51946,55210,703
51947,55211,39
51948,55218,225
51949,55223,2235
51951,55248,5932
51952,55251,249
51953,55256,2783
51954,55259,718
51955,55265,2232
51956,55350,157
51958,8062,6354
51959,55160,5007
51961,24727,7361
51962,2352,7537
51963,15019,7396
51964,2248,7396
51965,55172,573
51967,30383,6867
51968,30354,6764
51969,30367,6727
51971,56246,5822
51972,30337,5975
51973,56251,6354
51974,56280,7567
51975,56252,6751
51976,56255,6790
51977,56472,4148
51979,56263,6722
51980,56264,692
51981,56265,5037
51982,56477,3849
51983,56378,7017
51984,56274,6665
51985,56382,7597
51988,56483,2235
51989,56386,6650
51990,56485,6111
51991,56486,1588
51992,56491,2712
51993,56493,6178
51994,56494,6772
51995,56495,242
51998,56499,249
51999,56500,68
52000,56501,1809
52001,56409,718
52002,56504,6780
52003,56413,7817
52004,56414,4143
52005,56505,89
52006,56508,95
52007,56516,6991
52008,56517,6922
52009,56518,6927
52010,56520,731
52011,56431,815
52012,56522,640
52013,56524,6959
52014,56334,649
52015,56439,7196
52016,56531,1680
52017,56445,6919
52018,56535,7197
52019,56541,6966
52020,56546,6854
52021,56547,6840
52022,56254,7
52023,56258,7015
52024,56475,690
52025,56261,6062
52026,56269,2259
52027,56381,42
52029,56488,6770
52030,56489,7211
52031,56490,7192
52032,56498,2456
52033,56405,7382
52034,56410,7396
52035,56503,4142
52036,56312,93
52037,56507,6784
52038,56510,6595
52039,56523,6938
52040,56525,2912
52041,56533,6562
52042,56534,8094
52043,56536,5227
52044,56348,319
52045,56537,6883
52046,56538,6360
52047,56539,6880
52048,56542,3057
52049,56543,6865
52050,56548,1567
52051,56550,6825
52052,56551,6807
52054,56364,5238
52056,56270,7563
52057,56580,309
52058,56267,2497
52059,30356,7865
52061,56437,7867
52062,30359,7868
52063,56476,4012
52067,53954,7873
52068,53955,7874
52069,53956,7875
52071,43561,7876
52072,53959,7877
52073,53961,7878
52074,43563,7879
52075,53964,7880
52076,53965,7881
52077,53966,7882
52079,53967,7883
52080,53968,7884
52082,53977,7885
52083,43592,7886
52084,43445,7887
52085,53982,7888
52086,43455,7889
52087,43564,7890
52088,53984,7891
52089,53985,7892
52090,53986,7893
52091,53987,7894
52092,43458,7895
52093,43595,7896
52095,53993,7897
52096,43472,7898
52097,43477,7899
52098,43482,7900
52099,43604,7901
52100,53995,7902
52101,53997,7903
52102,43488,7904
52103,43489,7905
52104,53999,7906
52105,54001,7907
52106,43503,7908
52107,54002,7909
52108,43577,7910
52109,54007,6938
52110,54009,7911
52111,54012,7912
52112,43573,7913
52113,54017,9686
52114,54018,7915
52115,43528,7916
52116,54019,7917
52117,43530,7918
52118,54020,7919
52119,43535,7920
52120,43576,7921
52121,54025,7922
52122,43543,7923
52123,43585,7924
52124,54029,7232
52125,54031,6807
52126,43586,7925
52127,54032,7926
52129,53976,7927
